0.0	0.0
1.1632821575935357	2.4843074880980507
2.3328618645246575	4.96101044430015
3.5088689905987227	7.429846756555626
4.6914142281256	9.890569289552124
5.880587041246064	12.342949293655948
7.07645505524168	14.786776608951246
8.279067051667163	17.22186005098924
9.488451321043094	19.64802791408289
10.70461636528374	22.06513044836295
11.927551050667415	24.4730389682343
13.157225542817827	26.87164798292202
14.393592283357858	29.26087554760311
15.636586096445788	31.64066359692407
16.88612240329823	34.010975906263596
18.142101336722725	36.37180164543626
19.404411755630683	38.723158568693
20.672923116898488	41.06508655596335
21.94749061285377	43.39765054126329
23.22796361961434	45.72094299099298
24.514174614561085	48.03508071242448
25.805942869244593	50.340205529311596
27.103085284781727	52.636483658056804
28.405406398276774	54.92410647172009
29.712697090666293	57.20329113565438
31.02475409377417	59.47427281718204
32.34135755010299	61.737314204301896
33.66228331302796	63.99270028776433
34.987304068911016	66.24073539509061
36.31619102220804	68.48174212853048
37.64870921395201	70.71606587645512
38.98462175198474	72.9440715214794
40.32368831397096	75.16613941042195
41.66566623665302	77.38266416845633
43.01031479634008	79.5940570227891
44.357394905546364	81.8007430894526
45.70666261959523	84.00316018276361
47.057869636212395	86.20175769513483
48.41077174162354	88.39699555683194
49.765125547218226	90.58934307712998
51.120685922352834	92.77927669467108
52.47720628924076	94.96727878935226
53.83444191401741	97.1538376054757
55.19214865865186	99.33944549117577
56.55008152184428	101.52459687901181
57.90799479144519	103.70978703869889
59.26564375110799	105.89551157452755
60.62278386659375	108.08226473375638
61.979170468047144	110.27053800744326
63.33455792890412	112.46081858629955
64.68870126812658	114.65358851449535
66.04135542816394	116.84932317406472
67.39227567821989	119.04849010643163
68.74121757764618	121.25154769290275
70.08793665414161	123.458943743938
71.43218859994448	125.67111425584736
72.7737292694046	127.88848210414461
74.11231674018272	130.1114564275325
75.44771207377974	132.34043157788636
76.77967643859995	134.5757848550812
78.10797278592733	136.81787576457998
79.43236611335321	139.06704480362146
80.75262565299487	141.32361353456335
82.06852711046244	143.58788468893914
83.37984897675865	145.86013829848235
84.68637494700769	148.14063191302927
85.9878946668944	150.42959969509997
87.2842051164222	152.72725266515764
88.57511258803966	155.03377997353397
89.86043163874358	157.34934462618574
91.13998684363831	159.67408424409317
92.4136139282788	162.00811064242552
93.68116030770324	164.3515103835318
94.942484451606	166.70434744129608
96.19745960611182	169.06665870554107
97.44597410924341	171.43845534029055
98.68793243449623	173.81972306492207
99.92325549716945	176.21042279234078
101.15187765944663	178.61049311207358
102.37375298437739	181.0198479786759
103.58885489528203	183.43837798738028
104.79717672315044	185.86595127836256
105.9987319381886	188.3024142910976
107.19354892293671	190.747592271696
108.38167859035859	193.20129068242773
109.56319323232931	195.66329615632944
110.73818647059866	198.1333776167289
111.90677318199118	200.61128722539763
113.06908485200606	203.09675825134096
114.22527434590211	205.58950963220093
115.37551547860245	208.08924702796708
116.52000176981467	210.59566343492747
117.65894591086338	213.10844043117524
118.79257913976002	215.62724863768605
119.92115073011215	218.15174445309353
121.0449265725293	220.68157658037936
122.16418807760482	223.2163856731436
123.27923082333565	225.7558046604389
124.39036295234511	228.29945949458266
125.49790578517809	230.84696997721736
126.60219955479553	233.39795083114302
127.70359313064299	235.95201173835855
128.80244591992502	238.50875803392105
129.8991274183326	241.06779117476918
130.99401250678412	243.62871041300673
132.08747981909448	246.19111335607286
133.17991386219762	248.75459518129188
134.2717014259456	251.31874968118407
135.36323017113023	253.88316971544367
136.45489316458767	256.44744833330276
137.54708250512218	259.0111785620605
138.64018804394232	261.5739537621033
139.73459734883158	264.1353680895589
140.83069354013966	266.6950173544863
141.92885117255932	269.2525007420297
143.02943908821845	271.8074195269522
144.13281773037332	274.35937821872113
145.23933766415402	276.90798521523027
146.34933925045735	279.4528534491452
147.46315136214565	281.99360106045225
148.58108949276578	284.52985210451794
149.70345512462552	287.0612373252848
150.83053474592813	289.587394947984
151.9625988554214	292.10797125567893
153.0999011886575	294.6226217427688
154.24267794232796	297.1310120597402
155.391147070718	299.6328189901133
156.54550763631138	302.12773118547267
157.70593920074694	304.6154495612208
158.87260151462775	307.09568938257513
160.04563413448574	309.5681810279609
161.22515618419087	312.0326711124138
162.41126633724326	314.4889224389509
163.6040427925751	316.93671535954894
164.80354333336206	319.3758495888524
166.00980562088046	321.8061448044019
167.22284734815685	324.2274413837044
168.44266502280857	326.6395992690615
169.66923672618108	329.04250156918033
170.90252243760665	331.4360549527953
172.14246462087476	333.8201901632707
173.38898921222528	336.19486281726864
174.64200675771806	338.56005416603966
175.90141220077516	340.9157705019399
177.16707994243134	343.262038251914
178.43887309312552	345.5989112779452
179.71664228035635	347.92646885482765
181.0002261616237	350.24481493143827
182.28945252133798	352.5540776882394
183.58413852835858	354.8544119370057
184.88409139313157	357.14600013894227
186.18911099958393	359.4290466765399
187.49899030284325	361.70377964228544
188.81351642794075	363.9704501645379
190.13247163320312	366.22933161777684
191.45563003727187	368.48071963658913
192.78276149329307	370.7249304095108
194.1136332960591	372.9622993080771
195.4480095672972	375.19317987997925
196.78565167967827	377.4179424574706
198.12631897557515	379.63697382380093
199.46977095111367	381.85068146444485
200.81576507629123	384.05948498824034
202.1640575633989	386.2638166196862
203.51440363118434	388.46412045792454
204.86655746922045	390.66085113889596
206.22027398251345	392.8544732610755
207.57531008307765	395.0454606385846
208.93142081904597	397.23429340039206
210.28836088774835	399.42145739319415
211.6458844478307	401.6074429040844
213.00374491778095	403.79274337264366
214.36169856484918	405.977853888019
215.71950178328666	408.16327006321853
217.07690963778546	410.34948685087124
